global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_19	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_25	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_38	aroma_motion_39	aroma_motion_41	aroma_motion_42	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_51	aroma_motion_53	aroma_motion_55	aroma_motion_56	aroma_motion_59	aroma_motion_64	aroma_motion_65	aroma_motion_67
9873.177417749808	2.478135236464368	6.141154250206308	97479632.32236478	6952.285464577832	17.254166437426647	297.7062594504202	48334273.1809802	8160.801230478332	4.461600800607812	66598676.72337666	19.905881703984264	8075.927483172934	11090.356761750027	0.915282	23.722425	0.2136255	0.128848	-0.07144185530000001	0.012822360900000001	0.0638388439	0.0342880269	-0.019261741399999997	-0.0057157885	0.0435267622	-0.0009724497	0.056400268600000004	-0.059164495899999996	0.012019205	-0.0114908278	-0.1229883218	0.062279597400000004	0.0391127016	0.0450392271	0.0532303471	-0.025068871200000002	0.0101012006	-0.059032480400000004	0.0124000717	-0.0195210652	-0.015487316200000004	0.11241148179999999	0.0855603583	0.045730909800000004	-0.0548973526	0.030859893399999998	0.0018638377	0.003566901	-0.0640206412	-0.0106569557	0.0628404219	0.0176163054	-0.0608894797	0.282913	-0.020515000000000002	0.08003976556900001	0.0004208652250000002	0.148384	0.096276	0.009269068175999998	0.022017811456	0.818814	0.0009000000000000119	0.6704563665959999	8.100000000000216e-07	-0.016994799999999997	-0.0014718999999999982	0.00028882322703999993	2.166489609999994e-06	0.00224627	0.0004467899999999999	1.9962130409999984e-07	5.0457289128999984e-06	0.00245808	0.0	0.0	6.0421572864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1891388692	1.052364399	-0.1352160346	0.1962139108	0.1770291449	0.4326425395	-0.2271220839	0.3764351165	0.2108164637	-0.7292037544	1.508499253	2.309543005	-0.3763437325	-0.06036045937	-0.1575213183	0.6658008326	-1.033055297	-0.4744929276	-0.7704312709	0.6430412962	0.0901130896	-0.01808945848	0.05662710362	-0.3854269249	1.023685407	-1.948444619	-1.029066095	0.9150529105	-0.9782110246	-1.697841153	-0.9963602999	-1.377165066	-0.7968451932	0.5027535378	-1.080922538	0.3207091466	1.6039452
9864.771483904351	-8.405933845457183	70.65972381420261	97313716.42965244	6978.853906479239	26.568441901407823	705.8821050684828	48704401.84798054	8146.478683816088	-14.32254666224435	66365114.9458699	205.13534289216676	8060.314017630912	11055.337160945624	0.943547	24.455	0.19997150000000014	0.105849	-0.0714538336	-0.0128811162	0.064456439	0.0355301385	-0.011050791499999999	0.0508024007	0.0330013909	0.0038878879	0.0568086045	-0.0693397646	-0.0012214069999999999	0.0343829197	-0.1058326958	0.0861087457	0.0074054272	0.0306959608	0.0613320207	-0.006805840200000001	0.015339688600000003	-0.0691929312	-0.00024977880000000004	0.0231585453	-0.0561353766	0.1066273325	0.0631849282	0.0311488955	-0.0622606367	0.0122810093	0.011882586	0.0031476221999999997	-0.0641080503	-0.0094128041	0.0631881514	0.0155880856	-0.06166475160000001	0.25700100000000003	-0.02591199999999999	0.06604951400100002	0.0006714317439999995	0.0700775	-0.07830649999999999	0.0061319079422499975	0.00491085600625	0.818705	-0.00010900000000002574	0.6702778770250001	1.1881000000005612e-08	-0.015961000000000003	0.0010337999999999942	0.0002547535210000001	1.0687424399999886e-06	0.0028196	0.0005733299999999999	3.287072888999999e-07	7.95014416e-06	0.00215233	-0.00030575000000000003	9.348306250000002e-08	4.6325244289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4083504934	0.822453098	-0.3280471924	0.09667876193	0.1344509928	0.6010717661	-0.1487575335	0.5982828244	0.05042138765	-0.6761882515	1.313388789	2.339821001	-0.1648773609	-0.3335616856	-0.1192650725	0.06905187408	-1.191015247	-0.5468872253	-0.5302262083	0.7903759515	0.309253974	0.1914244197	1.392298918	-0.1353087816	0.3777609685	-1.910995599	-0.9484738639	0.5220754759	-0.9685612588	-1.975063041	0.08654088589	-0.5383886132	-0.7004978625	0.558883477	0.2755347829	0.01294116046	1.839309668
9894.907240755345	30.135756850993857	908.1638409822232	97909189.30315256	6911.023934950851	-67.82997152838834	4600.905037541973	47762251.82946355	8150.830414147794	4.351730331705767	66436036.44019669	18.937556879887985	8065.146137438322	10918.689267277034	0.981265	25.432579	0.1747435	0.0926204	-0.060983455199999995	0.0010354257	0.060340766399999995	0.0363320512	-0.0400505737	-0.0135283875	0.017614974	-0.013418480900000002	0.062813603	-0.06475791809999999	0.00264112	0.0093852029	-0.1112424378	0.0164693117	0.0630215364	0.0412477941	0.0454746775	-0.0350298167	0.0169636521	-0.064630568	0.0031733305	0.0015450007999999998	0.0271937331	0.1018532716	0.076449029	0.0365411208	-0.0454788701	0.0258267817	-0.013384866799999999	0.0027282097	-0.0641845658	-0.0081650537	0.06349293339999999	0.013543311899999999	-0.0623457281	0.254379	-0.0026220000000000128	0.06470867564100001	6.874884000000069e-06	0.126528	0.0564505	0.0031866589502499995	0.016009334784	0.8433579999999999	0.024652999999999925	0.7112527161639999	0.0006077704089999963	-0.017015400000000003	-0.0010544000000000005	0.00028952383716000015	1.111759360000001e-06	0.00267102	-0.00014857999999999972	2.207601639999992e-08	7.1343478404000015e-06	0.00276971	0.0006173799999999997	3.8115806439999974e-07	7.6712934841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2568653731	0.8817065072	-0.3310669332	0.1195057752	0.1087311389	0.3837839704	-0.4070983809	0.3634849808	0.08354895515	-0.372421282	1.485005817	2.06597324	-0.3833790996	0.144091481	-0.4213777061	0.2745536722	-0.436902352	-0.6690390768	-0.8228571879	0.8395563886	0.3904736632	1.009419843	-0.3258767251	-0.5570506836	0.4722439238	-2.468519338	-0.5188325478	0.3974092758	-0.9277307398	-1.7051645	-0.7742143653	-0.6385531627	-0.6548648368	-1.228362223	-0.915948415	-0.6641883415	1.748463613
9915.90740633531	21.000165579964236	441.0069543859145	98325219.69101544	7011.120163035504	100.09622808465338	10019.25487677495	49155805.940523	8159.910318091995	9.079903944200849	66584136.3993042	82.44465563591416	8076.355910379439	11118.931289672852	0.999184	25.896999	0.217549	0.119919	-0.07204907519999999	-0.007367380799999998	0.045042751299999996	0.035890184900000004	0.024999121099999997	0.0101184522	0.049257621900000007	-0.001305863	0.0738279049	-0.0587793958	0.0151273575	-0.0248006878	-0.1406858608	0.0740514304	0.012162081699999999	0.0279329897	0.0461572733	-0.040519523700000004	-0.0149454162	-0.058142715	0.01727322	-0.0403889169	-0.0423901804	0.1337684842	0.0701833564	0.0275941959	-0.0485327336	0.0462827726	0.0205843051	0.0023086813	-0.0642501747	-0.0069141815	0.063754561	0.011484155800000001	-0.0629313682	0.254217	-0.00016199999999999548	0.06462628308900001	2.624399999999853e-08	0.229725	0.103197	0.010649620809000004	0.052773575625000006	0.825624	-0.017733999999999916	0.681654989376	0.00031449475599999705	-0.016449099999999998	0.0005663000000000058	0.00027057289080999994	3.2069569000000645e-07	0.00222129	-0.0004497300000000002	2.0225707290000017e-07	4.934129264099998e-06	0.00185662	-0.00091309	8.337333480999998e-07	3.4470378244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250563082	0.8814549609	-0.4758832972	0.1083761887	0.1830918105	0.7201623784	-0.1640962605	0.6146103149	0.2354400587	-0.4829493578	1.551626107	2.133511653	0.01169313134	-0.1883116907	-0.02948403388	0.5265647873	-1.169178964	-0.6217082892	-0.7315617682	0.9694834996	0.007547278905	-0.3934536597	1.01490054	-0.08934110353	1.601186404	-1.879297028	-0.7568431012	0.7358887261	-0.8678413293	-1.891606901	-0.9262333693	-0.7930477429	-0.4541417781	0.8228580352	-0.4712916702	-0.2678652891	0.4751211219
9923.140995438835	7.233589103525446	52.32481131864207	98468727.21535882	6973.351743599618	-37.76841943588624	1426.4535066850299	48627634.53996384	8165.392757337157	5.482439245161913	66673638.8815741	30.057140076891532	8079.568599927024	10963.742011425828	0.997594	25.85581	0.2851603000000001	0.174676	-0.056322997	0.0060128614000000006	0.0326714493	0.0416464786	-0.028149900699999997	0.0380571168	-0.0172058584	-0.0167585744	0.0485019229	-0.0544369544	0.0084851975	0.0570677236	-0.0837517953	0.0716755823	0.0039792681	0.0271598555	0.0445367246	-0.015565029	0.0224266808	-0.0544382192	0.0090880174	0.053609095499999995	-0.043092675899999995	0.08796246939999999	0.0503620146	0.0274668992	-0.045549615999999994	0.0161707871	-0.0184840366	0.0018890548	-0.0643048657	-0.0056606658999999995	0.0639728562	0.0094128041	-0.0634207761	0.250373	-0.003844000000000014	0.06268663912900001	1.4776336000000106e-05	0.08397169999999997	-0.14575330000000006	0.02124402446089001	0.007051246400889994	0.8092869999999999	-0.016337000000000157	0.6549454483689998	0.0002668975690000052	-0.0148892	0.0015598999999999975	0.00022168827664	2.4332880099999928e-06	0.0017376999999999998	-0.0004835900000000001	2.338592881000001e-07	3.0196012899999992e-06	0.00151559	-0.00034103	1.163014609e-07	2.2970130481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08877682712	0.7690793062	-0.567018251	0.2312748717	0.2548677827	0.3571207975	-0.1569549996	0.3750859732	0.09140750935	-0.3531935646	1.460004242	1.671853254	-0.6714460512	0.05354233327	-0.1329574123	0.4255111574	-1.060666973	-0.62128833	-0.5673628211	0.9327507101	0.1050349718	1.218785816	0.850432926	0.02383684736	-0.08148814387	-1.790297552	-0.9738712957	0.6650586573	-0.7513783698	-2.082233897	-0.7471384932	-0.3001951969	-1.014757746	0.3031347419	1.789901841	-0.7189919242	2.072215708
9931.666585398538	8.525589959703211	72.6856841609922	98638001.16352186	6916.78456939554	-56.567174204078576	3199.8451974345726	47841908.77942824	8159.351115308168	-6.041642028988463	66575010.62288065	36.50143840643983	8072.906270026709	10909.851188710723	1.0714610000000002	27.770292	0.07418730000000008	0.0439579	-0.0607666487	-0.0035056771	0.034540410699999996	0.036647524300000005	-0.0289766801	-0.0494211293	0.0146381155	-0.0438582997	0.0741677971	-0.0578000304	0.015382535800000001	-0.001034192	-0.091192917	-0.015134901499999999	0.0513191862	0.0321722131	0.0389998512	-0.043425890700000004	-0.021651833500000002	-0.0576991825	0.0155270356	-0.0110213416	0.052961286100000005	0.0796745939	0.050329997	0.0272244162	-0.040029730699999995	0.038503704	0.0052207061	0.0014693481	-0.0643486298	-0.0044049861	0.0641476706	0.0073314563	-0.0638132035	0.252824	0.002450999999999981	0.06391997497600001	6.0074009999999065e-06	0.0934205	0.009448800000000037	8.927982144000067e-05	0.00872738982025	0.834824	0.025537000000000143	0.696931110976	0.0006521383690000072	-0.0154464	-0.000557199999999999	0.00023859127296	3.104718399999989e-07	0.00191551	0.00017781000000000025	3.161639610000009e-08	3.6691785601e-06	0.00151559	0.0	0.0	2.2970130481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2971822699	0.7987532559	-0.7250590302	-0.311393405	0.1416991012	0.5547226838	-0.4704001042	0.4600695968	0.118678345	-0.5258339015	1.377701376	1.721834414	0.4485282662	0.6695933874	-0.4520186978	0.395165559	-1.191306813	-0.5814356969	-0.8953654815	0.9647609156	0.09921529485	0.8905595634	-0.8648852471	0.1270446498	1.125441568	-1.929511222	-0.6280249572	0.3368209177	-1.233464805	-1.553956217	-0.3378978015	-1.332954068	-0.7770636923	-1.300801025	-0.477916638	-1.302149883	2.411882207
9943.136271481822	11.469686083284614	131.55369884909274	98865958.91325743	6999.752699301274	82.9681299057347	6883.710580054871	48996537.85137548	8203.289021170993	43.93790586282466	67293950.76486455	1930.539571610442	8118.318221271746	9729.88633773614	2.551781	66.137474	0.7688804999999999	0.447946	0.0501801638	0.135096141	0.004582322	0.0258711908	0.0188874596	0.008166656500000001	0.07119946190000001	-0.017203474	0.047624973499999994	-0.0284967391	-0.011750786000000001	-0.0410238667	-0.0726676942	-0.0201922077	-0.09252015640000001	0.0245386165	-0.053300718899999995	-0.051110735899999996	0.036332586800000004	-0.028215877099999998	-0.010043342700000001	-0.0572623891	-0.0228898162	0.0816601916	-0.074920798	0.0308502411	0.0522738458	0.0555772649	-0.017894461299999997	0.0010495788999999999	-0.0643814593	-0.0031476221999999997	0.0642788855	0.0052423228	-0.0641080503	0.184018	-0.06880599999999998	0.033862624324000015	0.004734265635999997	0.453448	0.36002749999999994	0.12961980075624996	0.205615088704	1.0041000000000002	0.1692760000000002	1.0082168100000004	0.02865436417600007	-0.0184136	-0.0029672	0.00033906066496	8.804275839999997e-06	0.0022387	0.00032318999999999973	1.044517760999998e-07	5.011777689999999e-06	0.00164062	0.00012502999999999993	1.5632500899999987e-08	2.6916339844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.970032943	0.7711885214	-0.9021593246	-0.4665150396	0.2497888228	-1.317741711	-0.5112579185	-1.715720811	0.0443340125	-0.6860596887	0.8715277849	-1.614312069	-4.633581753	0.5971034913	-0.3428020537	0.8321360329	-0.7372512328	-0.8885470524	-1.052971546	1.007175262	0.5032575489	-0.3871736282	0.7971035549	-0.8968658207	1.762226578	-1.606882283	-0.1674972452	0.5118517405	-1.125791687	0.2491936164	0.9364427962	1.14869427	0.9134769367	0.5479505433	0.8189938604	0.3657778607	-0.4425970743
9939.929616095857	-3.20665538596586	10.282638764343856	98802200.77293952	6966.153068148476	-33.59963115279788	1128.9352136040661	48527288.56887443	8221.198184326891	17.909163155898565	67588099.58597977	320.73812494459474	8134.675813778931	9150.603359152437	1.594975	41.338814	0.3461995	0.199697	0.101408927	0.2039370109	-0.0154724708	0.0218942325	-0.0324301072	0.050681478099999996	0.0040569205	-0.028281590099999997	0.0334872389	-0.014907618899999999	-0.0384264745	0.028086937000000003	0.0109197758	-0.040335389900000004	-0.1370609583	0.0251002614	-0.0664074797	-0.0037176285	0.1174017531	-0.014992281100000001	-0.036135062200000005	0.0282740104	-0.0380461053	0.014064897199999999	-0.1384652096	0.033237998399999996	0.0658420896	-0.0034998752	-0.09067726460000004	0.0006297652	-0.0644033487	-0.0018890548	0.0643664117	0.0031476221999999997	-0.0643048657	0.15065	-0.033368000000000016	0.022695422500000003	0.0011134234240000006	0.333536	-0.11991199999999995	0.01437888774399999	0.11124626329600001	0.995845	-0.008255000000000123	0.9917072640250002	6.814502500000202e-05	-0.015635	0.0027785999999999987	0.000244453225	7.720617959999995e-06	0.00148683	-0.0007518699999999998	5.653084968999996e-07	2.2106634489e-06	0.0014777999999999998	-0.00016282000000000018	2.6510352400000047e-08	2.18389284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.52196093	0.5976232886	-0.9108240962	-0.4768519531	0.08841577077	-3.014281888	-0.5357548058	-2.814610891	0.08282212053	-0.5600699816	0.5739836407	-2.840420564	-5.686829158	1.143205164	-0.6431269476	0.7526120006	-0.7991075522	-0.8769424463	-0.799404053	0.8439822934	0.6210415144	0.7862875702	0.9978420797	-1.017684886	0.06903031537	-1.857907828	-0.05443341254	0.3181870799	-0.6511911185	0.1409276756	1.234664765	1.553576349	-0.7856458917	0.7676265686	2.871605014	-0.1773342183	0.2115608472
9954.137002308578	14.207386212721758	201.8498229974363	99084843.4607288	6906.061130290861	-60.09193785761545	3611.040995483517	47693680.33531428	8209.209383649142	-11.988800677749168	67391118.70459312	143.7313416907989	8121.5616555211645	9313.734577952106	1.341113	34.759174	0.26900370500000004	0.160798	0.0785240101	0.1653656185	-0.0042418243	0.0236063271	-0.030648937	-0.0282109006	0.024078152000000002	-0.050466068899999994	0.055123371500000004	-0.022237700899999997	-0.025490308	-0.014525775500000001	-0.0004308165	-0.1298437653	-0.07891752469999999	0.0289546762	-0.0669613065	-0.0053025601	0.0940318148	-0.0224801989	-0.0234546654	-0.021533296	0.07113772559999999	0.0098972458	-0.1301428902	0.0304133577	0.06549088559999999	-0.0026236110999999997	-0.0689235958	0.0002099247	-0.0644142944	-0.0006297652	0.0644101897	0.0010495788999999999	-0.0644033487	0.150587	-6.30000000000075e-05	0.022676444569	3.9690000000009445e-09	0.199682	-0.133854	0.017916893316	0.039872901124	1.00577	0.009924999999999963	1.0115732929	9.850562499999924e-05	-0.014724	0.0009109999999999986	0.00021679617600000006	8.299209999999975e-07	7.72959e-05	-0.0014095341	1.9867863790628096e-06	5.974656156810001e-09	0.0016605	0.00018270000000000027	3.3379290000000096e-08	2.7572602500000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.189425411	0.6442541844	-0.9487450414	-1.036910222	-0.01490451207	-2.290836418	-0.7890829867	-2.399090344	-0.04213843666	-0.6160003167	0.3425494297	-2.21982726	-3.636013835	1.606196835	-0.8756027175	0.2686790421	-0.6439283843	-0.7443376009	-1.283401838	0.6693923097	0.8413304227	0.8888620411	-0.928677171	-0.6690336333	0.888014946	-1.890734896	0.2921251195	-0.5763121409	-0.9967981587	0.3500484728	2.105489434	0.7189931202	0.08180803989	-1.518690513	0.5318145817	-0.9827827765	1.136826631
9968.944761956294	14.807759647716011	219.2697457845266	99379859.66693585	6998.950645769146	92.88951547828493	8628.462085790534	48985310.14191234	8213.842435018822	4.633051369679379	67467207.54731593	21.465164994087967	8128.859637893959	9587.346681408857	1.29561	33.579834000000005	0.550575795	0.284583	0.06787919440000001	0.1671158197	-0.0051688428	0.0017614135	0.0116851888	0.0264319825	0.0707157796	-0.043647787599999995	0.0408346897	-0.017535961	-0.023917047200000003	-0.059062958600000014	-0.013428336899999999	-0.0937390733	-0.13102153490000001	0.0505732242	-0.0521457522	0.015938468600000002	0.0738962303	-0.0173100943	-0.0216825517	-0.0683881303	0.0085493111	0.0259566916	-0.1541887022	0.059337384699999995	0.0483847658	-0.018056903	-0.051448794699999995	-0.0002099247	-0.0644142944	0.0006297652	0.0644101897	-0.0010495788999999999	-0.0644033487	0.189214	0.038627000000000015	0.035801937796000015	0.0014920451290000017	0.25304	0.05335799999999999	0.002847076163999999	0.0640292416	1.06881	0.06303999999999997	1.1423548161	0.003974041599999998	-0.016105999999999995	-0.0013819999999999946	0.0002594032359999998	1.9099239999999843e-06	-0.00463008	-0.0047073759000000005	2.215938786390081e-05	2.14376408064e-05	0.00348214	0.00182164	3.3183722895999988e-06	1.21252989796e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.291735717	0.7608750931	-1.08388051	-0.7284962593	0.1967742813	-2.169256019	-0.6208506428	-2.038319946	0.4070547201	-0.7174661531	-0.00115135674	-2.342384573	-2.874329881	1.308116709	-0.7670748343	0.8960833094	-0.7046684518	-0.8867377189	-1.166194837	0.7319644468	-0.02344845773	-0.6851057748	0.9476589817	-0.7372849821	1.435173703	-0.7851792088	0.2855365139	0.1173708515	-0.6180558714	0.1063645261	0.7749464842	0.7782649188	0.4118472446	1.157087859	0.6753232824	0.06929163339	-1.372286484
9948.646342155293	-20.298419801001728	412.02584641769903	98975564.04127988	6947.0246364253235	-51.92600934382244	2696.310446374736	48261151.2991004	8190.708163544989	-23.134271473833	67087700.22036252	535.1945166250031	8104.1840732333885	9914.47546332744	1.269187	32.895	0.4466345000000001	0.248724	0.050194366100000005	0.1288315715	-0.00012188180000000001	-0.0197617974	-0.0517024057	0.0472039625	0.0146392836	-0.0365988873	-0.0020717768	-0.0292870743	-0.047773119800000007	0.0228264881	0.0406766389	-0.0669558641	-0.09286051630000001	0.06146652480000001	0.0013417554000000002	0.0749714233	0.075451517	-0.0292643135	-0.0465308059	0.0305570749	0.0021521626	-0.0226960371	-0.1204655828	0.06498635330000001	-0.0047088966	-0.08399014029999999	-0.0667872308	-0.0006297652	-0.0644033487	0.0018890548	0.0643664117	-0.0031476221999999997	-0.0643048657	0.223863	0.03464899999999998	0.050114642769	0.001200553200999999	0.135245	-0.11779499999999997	0.013875662024999996	0.018291210025	1.06141	-0.007400000000000073	1.1265911881	5.476000000000108e-05	-0.0151541	0.0009518999999999953	0.00022964674681	9.061136099999908e-07	-0.008717169999999998	-0.004087089999999998	1.6704304668099984e-05	7.598905280889996e-05	0.00417896	0.0006968199999999999	4.855581123999998e-07	1.74637066816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.114589395	0.6312915481	-1.05379315	-0.5762506707	0.08799892457	-1.92129963	-0.5772767597	-1.266013255	0.7161378256	-0.6462274853	-0.5003343668	-1.716413836	-1.448672168	0.9102426201	-0.9230947364	1.243371163	-0.5237026944	-0.7834335403	-0.887806262	0.6153240973	-1.257231659	1.064639337	0.9171812511	-0.379256455	-0.06390430798	-0.3974929996	-0.004959704611	0.6708918368	-0.09555339185	-0.7307118265	0.003846965345	0.3557812435	0.5122296075	0.5407520438	2.229107061	-0.1368711738	-1.013539899
